97.6,10.2,4.0,66.0,7777
97.6,10.2,4.0,66.0,7777
62.8,43.8,19.0,78.6,615
62.8,43.7,19.0,78.5,603
62.9,43.7,19.0,78.5,610
62.8,43.7,19.0,78.5,606
62.9,43.7,19.0,78.5,605
62.9,43.7,19.0,78.4,614
97.6,10.2,4.0,66.1,7777
97.7,10.2,4.0,66.0,7777
97.5,10.2,4.0,66.0,7777
97.8,10.2,4.0,65.9,7777
97.6,10.2,4.0,66.0,7777
97.7,10.2,4.0,66.0,7777
62.8,43.7,19.0,78.5,590
97.6,10.2,4.0,66.1,7777
97.6,10.2,4.0,66.0,7777
97.6,10.2,4.0,66.1,7777
97.6,10.2,4.0,66.0,7777
97.6,10.2,4.0,66.1,7777
97.7,10.2,4.0,66.0,7777
97.5,10.2,4.0,66.0,7777
97.6,10.3,4.0,66.1,7777
97.6,10.2,4.0,66.1,7777
97.6,10.3,4.0,66.0,7777
97.6,10.2,4.0,65.9,7777
97.5,10.2,4.0,66.0,7777
97.5,10.2,4.0,66.0,7777
97.5,10.2,4.0,65.9,7777
97.5,10.2,4.0,66.0,7777
97.5,10.2,3.9,66.0,7777
97.4,10.3,4.0,65.9,7777
97.7,10.4,4.1,65.8,7777
97.9,10.3,4.2,66.0,7777
96.9,10.2,3.6,65.6,7777
96.1,9.8,3.1,65.7,7777
95.0,9.5,2.4,65.5,7777
94.9,9.3,2.3,65.5,7777
94.1,8.7,1.6,66.4,7777
94.5,9.0,2.0,65.6,7777
93.1,6.8,0.3,66.5,7777
62.9,43.7,19.0,78.6,597
62.9,43.7,19.0,78.5,607
62.9,43.7,19.1,78.6,599
63.0,43.7,19.0,78.6,599
62.9,43.7,19.0,78.6,609
62.9,43.7,19.1,78.6,610
62.9,43.7,19.0,78.5,588
62.9,43.7,19.0,78.6,598
63.0,43.8,19.0,78.6,603
62.9,43.7,19.1,78.6,594
63.0,43.7,19.1,78.5,603
62.9,43.7,19.0,78.6,601
92.3,4.6,0.0,67.3,7777
90.7,4.3,0.0,68.5,7777
89.2,5.5,0.0,71.0,7777
86.8,9.6,1.3,71.5,7777
84.1,14.6,5.7,74.4,7777
62.9,43.7,19.0,78.6,616
63.0,43.7,19.0,78.6,587
81.8,20.5,10.4,75.4,7777
75.8,28.7,19.8,78.5,7777
74.8,34.6,23.3,80.0,7777
74.0,37.2,25.3,79.1,7777
72.2,36.8,27.1,79.8,7777
72.6,35.0,25.6,78.8,7777
75.4,34.7,22.7,76.9,7777
73.4,36.5,25.4,79.1,7777
68.9,36.9,31.6,83.3,7777
69.0,34.2,30.4,84.6,7777
68.1,28.8,28.4,85.9,7777
70.1,22.7,22.8,87.4,7777
72.2,14.9,16.3,86.6,7777
75.3,7.9,9.3,85.7,7777
76.3,3.8,5.0,85.8,7777
76.4,2.7,2.9,86.7,7777
69.3,3.0,10.4,89.5,7777
59.8,9.6,23.5,97.4,7777
55.7,20.0,33.2,100.0,7777
57.8,29.2,34.4,100.0,7777
56.2,26.1,35.4,100.0,7777
55.0,17.3,32.3,100.0,7777
54.1,11.1,30.0,92.4,7777
56.0,12.6,29.5,92.9,7777
54.9,13.6,31.9,93.1,7777
62.9,43.7,19.0,78.7,607
63.0,43.8,19.0,78.5,598
62.9,43.7,19.0,78.6,599
62.9,43.8,19.0,78.5,604
62.9,43.6,19.0,78.7,610
62.9,43.8,19.0,78.5,614
62.9,43.8,19.1,78.5,604
62.9,43.7,19.0,78.7,603
55.1,16.3,33.7,93.1,7777
56.5,21.0,36.5,91.8,7777
55.9,27.7,42.0,90.5,7777
53.7,34.9,49.7,89.6,7777
53.5,42.5,56.0,88.4,7777
63.0,43.7,19.0,78.6,609
53.9,51.4,61.9,87.0,7777
54.9,57.7,65.0,84.7,7777
55.3,64.6,68.1,81.5,7777
56.4,73.8,71.3,78.8,7777
54.0,77.6,74.8,74.9,7777
51.5,82.1,78.3,71.5,7777
52.4,82.8,74.2,67.4,7777
54.3,82.5,69.8,65.2,7777
55.7,80.2,64.0,62.4,7777
57.6,77.6,56.7,59.1,7777
56.8,72.9,50.7,56.3,7777
56.7,67.2,43.1,53.5,7777
56.1,60.1,36.1,51.1,7777
56.6,57.4,33.2,50.9,7777
60.2,60.9,31.9,51.1,7777
62.2,66.7,36.1,53.2,7777
62.8,69.7,40.9,55.1,7777
66.5,71.3,41.1,57.1,7777
