76.9,44.2,16.1,59.8,7777
76.9,44.2,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.8,44.2,16.2,59.8,7777
79.4,3.9,0.0,76.7,7777
76.9,44.3,16.2,59.7,7777
76.9,44.2,16.1,59.8,7777
76.8,44.3,16.2,59.8,7777
76.8,44.2,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.8,44.3,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.7,44.2,16.2,59.8,7777
76.8,44.2,16.2,59.8,7777
76.8,44.2,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.9,44.2,16.2,59.8,7777
76.9,44.3,16.1,59.8,7777
76.9,44.2,16.1,59.7,7777
76.2,43.6,16.4,59.4,7777
76.6,43.6,16.3,59.3,7777
77.1,42.8,15.4,59.0,7777
77.2,42.9,15.4,59.2,7777
77.0,42.0,15.2,58.4,7777
77.7,41.0,14.5,58.0,7777
79.3,40.9,13.4,58.5,7777
80.4,41.2,12.8,58.3,7777
79.6,42.3,13.7,59.0,7777
77.9,43.2,15.0,59.6,7777
78.9,40.2,13.4,57.5,7777
79.3,3.9,0.0,76.7,7777
79.4,3.9,0.0,76.8,7777
78.6,40.8,13.9,58.4,7777
77.6,42.0,15.2,59.6,7777
76.6,41.1,16.4,60.7,7777
76.1,42.4,18.7,62.7,7777
74.7,43.4,21.7,66.6,7777
73.8,42.0,23.1,69.1,7777
72.5,38.5,23.8,72.9,7777
74.9,29.6,18.7,74.5,7777
82.4,13.6,6.9,70.1,7777
85.3,3.7,0.8,68.1,7777
84.7,2.5,0.0,70.5,7777
78.3,2.0,2.4,76.7,7777
73.2,1.4,4.2,81.0,7777
73.8,6.1,0.0,80.6,7777
76.7,18.6,0.0,78.3,7777
78.2,33.0,5.4,71.9,7777
77.8,45.3,10.5,66.7,7777
76.5,52.6,13.9,61.8,7777
72.7,53.2,12.8,60.9,7777
69.6,50.0,8.7,63.3,7777
79.4,3.9,0.0,76.7,7777
79.5,4.0,0.0,76.6,7777
79.4,3.9,0.0,76.8,7777
79.4,3.9,0.0,76.8,7777
79.4,3.9,0.0,76.8,7777
79.4,4.0,0.0,76.8,7777
79.3,3.9,0.0,76.7,7777
66.5,43.3,1.4,68.7,7777
64.6,40.7,0.0,70.6,7777
61.7,45.1,0.8,65.1,7777
60.1,50.4,5.8,63.1,7777
79.4,3.9,0.0,76.8,7777
59.6,51.5,8.9,59.7,7777
60.4,51.8,9.9,59.5,7777
62.9,53.3,10.5,60.5,7777
66.9,52.2,10.0,61.8,7777
70.1,47.9,7.6,65.8,7777
70.9,39.6,2.9,70.9,7777
73.6,34.3,1.6,71.6,7777
80.0,37.7,6.2,67.5,7777
85.2,48.2,12.8,59.2,7777
88.4,54.0,15.9,54.3,7777
91.2,51.8,16.7,55.6,7777
88.7,37.3,11.9,62.6,7777
85.3,19.8,4.7,68.8,7777
77.8,4.2,0.0,75.6,7777
74.2,5.2,4.2,80.4,7777
69.1,15.9,13.3,79.3,7777
69.8,24.2,16.7,76.1,7777
71.4,32.3,18.5,73.2,7777
69.9,40.0,20.8,71.3,7777
68.5,43.6,20.7,67.7,7777
62.8,49.0,25.0,66.1,7777
50.4,62.1,39.4,68.4,7777
39.9,69.4,53.2,69.9,7777
32.2,73.1,64.0,70.4,7777
37.7,72.3,57.1,71.6,7777
40.5,69.5,54.8,75.0,7777
79.4,4.0,0.0,76.7,7777
79.4,4.0,0.0,76.7,7777
79.5,3.9,0.0,76.7,7777
79.5,3.9,0.0,76.7,7777
79.5,3.9,0.0,76.8,7777
79.4,3.9,0.0,76.7,7777
42.5,65.2,52.8,79.5,7777
47.8,53.6,43.7,83.5,7777
64.2,32.0,18.6,81.0,7777
73.4,14.6,5.2,77.2,7777
79.5,4.0,0.0,76.6,7777
70.8,8.1,4.0,80.2,7777
64.5,7.3,7.1,87.2,7777
54.4,10.8,15.6,92.9,7777
47.0,8.2,17.9,94.0,7777
46.6,0.1,8.6,96.9,7777
50.2,8.8,0.0,94.5,7777
51.7,26.5,5.1,92.5,7777
56.1,48.6,18.2,84.5,7777
57.0,65.6,27.9,74.8,7777
54.2,68.4,27.2,70.6,7777
51.2,64.3,21.0,72.9,7777
50.1,57.7,12.8,75.0,7777
47.6,47.0,4.7,77.7,7777
48.2,37.6,1.1,81.1,7777
51.8,28.8,0.0,84.4,7777
53.8,19.9,0.0,88.0,7777
61.8,20.5,1.2,87.5,7777
74.0,32.0,10.9,77.6,7777
