61.5,9.5,34.7,78.5,7777
61.6,9.6,34.8,78.4,7777
61.5,9.5,34.8,78.6,7777
61.5,9.5,34.8,78.6,7777
61.3,9.6,34.8,78.4,7777
61.5,9.6,34.8,78.4,7777
61.5,9.5,34.8,78.5,7777
61.5,9.5,34.7,78.5,7777
61.4,9.5,34.8,78.4,7777
61.5,9.6,34.7,78.5,7777
61.5,9.6,34.7,78.4,7777
61.5,9.6,34.8,78.5,7777
61.5,9.5,34.8,78.4,7777
61.4,9.5,34.8,78.6,7777
61.5,9.5,34.8,78.5,7777
61.4,9.5,34.8,78.4,7777
61.5,9.5,34.8,78.5,7777
61.4,9.5,34.8,78.5,7777
61.4,9.6,34.7,78.4,7777
61.4,9.5,34.8,78.5,7777
61.6,9.6,34.9,78.3,7777
62.4,9.3,36.3,79.4,7777
62.9,8.7,37.3,81.1,7777
62.1,9.3,35.7,79.4,7777
62.5,9.2,36.6,80.1,7777
61.4,9.9,34.7,77.8,7777
61.4,9.2,34.8,79.5,7777
61.9,8.6,35.5,80.7,7777
61.9,9.5,35.3,78.8,7777
61.4,9.7,34.7,78.2,7777
61.8,10.3,35.3,77.4,7777
61.9,10.0,35.6,78.2,7777
61.9,10.3,35.6,77.6,7777
61.1,10.5,34.4,76.6,7777
60.7,10.1,34.0,77.0,7777
60.3,9.1,32.7,78.6,7777
60.1,6.6,30.6,81.8,7777
59.3,6.4,27.2,83.0,7777
62.3,9.0,29.1,80.2,7777
62.8,7.8,25.8,81.8,7777
62.7,6.8,23.1,84.3,7777
65.9,9.1,26.7,83.9,7777
70.9,15.6,32.6,77.4,7777
73.6,18.2,33.1,75.2,7777
74.3,16.1,27.8,76.1,7777
73.5,10.3,19.8,81.1,7777
70.4,5.6,9.0,84.0,7777
70.0,3.5,2.6,84.3,7777
70.9,2.4,0.0,84.2,7777
72.3,2.3,0.0,83.0,7777
74.1,2.7,0.0,79.7,7777
75.9,2.3,2.1,78.7,7777
80.4,2.4,4.2,76.3,7777
79.9,2.0,9.4,76.1,569
79.9,2.0,14.3,74.2,7777
79.6,1.9,19.7,70.9,7777
79.7,2.0,23.7,68.0,7777
79.7,2.0,27.0,65.6,7777
80.7,2.1,29.5,61.7,7777
78.4,1.8,34.1,59.0,7777
75.7,2.4,38.9,60.5,7777
75.8,2.4,38.6,59.0,7777
76.7,2.1,36.3,60.3,7777
79.6,1.9,32.5,60.7,7777
82.3,2.1,28.5,61.9,7777
82.5,2.9,23.0,62.2,7777
83.9,3.7,19.5,62.5,7777
86.0,4.7,14.6,61.6,7777
85.1,4.2,12.6,65.0,7777
84.3,4.4,10.0,67.6,7777
86.1,6.2,4.7,65.6,7777
87.8,9.7,0.0,64.9,7777
92.2,15.5,1.5,60.9,7777
90.8,16.2,4.6,62.5,7777
86.3,15.8,6.0,65.5,7777
85.2,16.3,8.9,66.7,7777
83.7,17.5,13.3,67.5,7777
81.7,16.7,16.8,71.1,7777
80.9,18.5,21.9,70.3,7777
81.5,23.0,30.0,67.6,7777
80.3,26.0,35.6,65.6,7777
79.9,26.9,41.0,66.3,7777
77.1,25.7,42.2,66.0,7777
76.2,26.4,46.3,65.2,7777
73.1,24.1,46.6,67.1,7777
72.8,22.9,45.9,67.7,7777
